Date,price
1987-01-12,0.1309736222028732
1987-01-13,0.1272614747285843
1987-01-14,0.1272614747285843
1987-01-15,0.1341549009084701
1987-01-16,0.1309736222028732
1987-01-19,0.1357456445693969
1987-01-20,0.1378664672374725
1987-01-21,0.1436996012926101
1987-01-22,0.1580168753862381
1987-01-23,0.1431693285703659
1987-01-26,0.1458204686641693
1987-01-27,0.1516535729169845
1987-01-28,0.152183786034584
1987-01-29,0.1458204686641693
1987-01-30,0.1551000028848648
1987-02-02,0.1548349112272262
1987-02-03,0.152183786034584
1987-02-04,0.1527140438556671
1987-02-05,0.1516535729169845
1987-02-06,0.146085575222969
1987-02-09,0.1447600573301315
1987-02-10,0.1452903598546981
1987-02-11,0.152183786034584
1987-02-12,0.1627888679504394
1987-02-13,0.161198228597641
1987-02-17,0.1622586697340011
1987-02-18,0.152183786034584
1987-02-19,0.1458204686641693
1987-02-20,0.144229844212532
1987-02-23,0.153244212269783
1987-02-24,0.1606679260730743
1987-02-25,0.1580168753862381
1987-02-26,0.163849338889122
1987-02-27,0.1627888679504394
1987-03-02,0.1580168753862381
1987-03-03,0.1580168753862381
1987-03-04,0.1691520810127258
1987-03-05,0.1771061718463897
1987-03-06,0.1765758693218231
1987-03-09,0.1733938604593277
1987-03-10,0.178696796298027
1987-03-11,0.1813478469848632
1987-03-12,0.1821432411670684
1987-03-13,0.1755148321390152
1987-03-16,0.1744543462991714
1987-03-17,0.1802874207496643
1987-03-18,0.1898320615291595
1987-03-19,0.1935435980558395
1987-03-20,0.1914226859807968
1987-03-23,0.1900971233844757
1987-03-24,0.1914226859807968
1987-03-25,0.1906273663043975
1987-03-26,0.1893017739057541
1987-03-27,0.1946040391921997
1987-03-30,0.2052096873521804
1987-03-31,0.2052096873521804
1987-04-01,0.19301338493824
1987-04-02,0.2014975547790527
1987-04-03,0.2115724682807922
1987-04-06,0.2105120122432708
1987-04-07,0.1993767172098159
1987-04-08,0.2052096873521804
1987-04-09,0.2014975547790527
1987-04-10,0.2028231620788574
1987-04-13,0.1961953341960907
1987-04-14,0.1993767172098159
1987-04-15,0.2036184221506118
1987-04-16,0.2089213132858276
1987-04-20,0.2030883431434631
1987-04-21,0.2062700688838958
1987-04-22,0.2089213132858276
1987-04-23,0.2089213132858276
1987-04-24,0.2099817246198654
1987-04-27,0.2099817246198654
1987-04-28,0.2253594696521759
1987-04-29,0.2189961373805999
1987-04-30,0.2205867320299148
1987-05-01,0.2227076739072799
1987-05-04,0.2269500792026519
1987-05-05,0.2455091327428817
1987-05-06,0.2396761029958725
1987-05-07,0.2508113384246826
1987-05-08,0.2683098018169403
1987-05-11,0.2608862519264221
1987-05-12,0.2518717348575592
1987-05-13,0.2582351863384247
1987-05-14,0.260356068611145
1987-05-15,0.2529327869415283
1987-05-18,0.2444487661123275
1987-05-19,0.2359645366668701
1987-05-20,0.2322523146867752
1987-05-21,0.2364948540925979
1987-05-22,0.229601189494133
1987-05-26,0.2322523146867752
1987-05-27,0.2322523146867752
1987-05-28,0.2465694993734359
1987-05-29,0.2444487661123275
1987-06-01,0.2396761029958725
1987-06-02,0.2386156767606735
1987-06-03,0.2402062714099884
1987-06-04,0.2386156767606735
1987-06-05,0.2317220866680145
1987-06-08,0.2327825874090194
1987-06-09,0.2311918884515762
1987-06-10,0.2195264846086502
1987-06-11,0.2068003565073013
1987-06-12,0.2083910703659057
1987-06-15,0.2083910703659057
1987-06-16,0.212632805109024
1987-06-17,0.2200565934181213
1987-06-18,0.2224426120519638
1987-06-19,0.2216472327709198
1987-06-22,0.2200565934181213
1987-06-23,0.2179356962442398
1987-06-24,0.2221775203943252
1987-06-25,0.2216472327709198
1987-06-26,0.2221775203943252
1987-06-29,0.2211169451475143
1987-06-30,0.2163450717926025
1987-07-01,0.2174054533243179
1987-07-02,0.2121026813983917
1987-07-06,0.2068003565073013
1987-07-07,0.1914226859807968
1987-07-08,0.1977860480546951
1987-07-09,0.2030883431434631
1987-07-10,0.2057398706674575
1987-07-13,0.2105120122432708
1987-07-14,0.2227076739072799
1987-07-15,0.2168753445148468
1987-07-16,0.2163450717926025
1987-07-17,0.2168753445148468
1987-07-20,0.2110421359539032
1987-07-21,0.2105120122432708
1987-07-22,0.2121026813983917
1987-07-23,0.2073307186365127
1987-07-24,0.2089213132858276
1987-07-27,0.2115724682807922
1987-07-28,0.2110421359539032
1987-07-29,0.2105120122432708
1987-07-30,0.2057398706674575
1987-07-31,0.1993767172098159
1987-08-03,0.1946040391921997
1987-08-04,0.1988465189933776
1987-08-05,0.2062700688838958
1987-08-06,0.214223563671112
1987-08-07,0.2195264846086502
1987-08-10,0.2195264846086502
1987-08-11,0.2152845710515976
1987-08-12,0.2121026813983917
1987-08-13,0.2184658944606781
1987-08-14,0.2195264846086502
1987-08-17,0.2211169451475143
1987-08-18,0.2174054533243179
1987-08-19,0.2174054533243179
1987-08-20,0.2232379466295242
1987-08-21,0.2269500792026519
1987-08-24,0.2370250225067138
1987-08-25,0.2433883100748062
1987-08-26,0.2449789643287658
1987-08-27,0.2455091327428817
1987-08-28,0.2550537288188934
1987-08-31,0.2518717348575592
1987-09-01,0.2407364696264267
1987-09-02,0.2439184337854385
1987-09-03,0.2444487661123275
1987-09-04,0.2375551909208297
1987-09-08,0.2364948540925979
1987-09-09,0.2391458302736282
1987-09-10,0.2428572922945022
1987-09-11,0.2465694993734359
1987-09-14,0.2529327869415283
1987-09-15,0.2500160336494446
1987-09-16,0.2476300597190857
1987-09-17,0.2460392713546753
1987-09-18,0.2439184337854385
1987-09-21,0.2269500792026519
1987-09-22,0.2428572922945022
1987-09-23,0.2555840015411377
1987-09-24,0.2598257660865783
1987-09-25,0.2630076110363006
1987-09-28,0.2714912891387939
1987-09-29,0.2725524008274078
1987-09-30,0.2810359299182892
1987-10-01,0.2905807197093963
1987-10-02,0.3075488209724426
1987-10-05,0.3351222574710846
1987-10-06,0.3128518760204315
1987-10-07,0.3096698224544525
1987-10-08,0.3054280877113342
1987-10-09,0.3043675720691681
1987-10-12,0.3033071458339691
1987-10-13,0.3107307851314544
1987-10-14,0.3022467494010925
1987-10-15,0.2990646958351135
1987-10-16,0.274673193693161
1987-10-19,0.1919529139995575
1987-10-20,0.2036184221506118
1987-10-21,0.2402062714099884
1987-10-22,0.2258897125720977
1987-10-23,0.2046788483858108
1987-10-26,0.1665004342794418
1987-10-27,0.1749844998121261
1987-10-28,0.1749844998121261
1987-10-29,0.2025579512119293
1987-10-30,0.2110421359539032
1987-11-02,0.2131630778312683
1987-11-03,0.2036184221506118
1987-11-04,0.2068003565073013
1987-11-05,0.214223563671112
1987-11-06,0.2014975547790527
1987-11-09,0.1993767172098159
1987-11-10,0.1993767172098159
1987-11-11,0.2078609466552734
1987-11-12,0.2121026813983917
1987-11-13,0.2046788483858108
1987-11-16,0.2025579512119293
1987-11-17,0.1983162760734558
1987-11-18,0.2036184221506118
1987-11-19,0.1961953341960907
1987-11-20,0.2014975547790527
1987-11-23,0.2025579512119293
1987-11-24,0.2014975547790527
1987-11-25,0.195134237408638
1987-11-27,0.1919529139995575
1987-11-30,0.1898320615291595
1987-12-01,0.1855897456407547
1987-12-02,0.186650738120079
1987-12-03,0.1712730824947357
1987-12-04,0.1781665086746215
1987-12-07,0.1834687441587448
1987-12-08,0.2014975547790527
1987-12-09,0.1961953341960907
1987-12-10,0.2014975547790527
1987-12-11,0.2036184221506118
1987-12-14,0.2152845710515976
1987-12-15,0.2174054533243179
1987-12-16,0.230131521821022
1987-12-17,0.2205867320299148
1987-12-18,0.2205867320299148
1987-12-21,0.2184658944606781
1987-12-22,0.2227076739072799
1987-12-23,0.2258897125720977
1987-12-24,0.2258897125720977
1987-12-28,0.2174054533243179
1987-12-29,0.2311918884515762
1987-12-30,0.2364948540925979
1987-12-31,0.230131521821022
1988-01-04,0.2375551909208297
1988-01-05,0.2417969107627868
1988-01-06,0.2481602281332016
1988-01-07,0.256644457578659
1988-01-08,0.2375551909208297
1988-01-11,0.2455091327428817
1988-01-12,0.2407364696264267
1988-01-13,0.2407364696264267
1988-01-14,0.2386156767606735
1988-01-15,0.2449789643287658
1988-01-18,0.2428572922945022
1988-01-19,0.2428572922945022
1988-01-20,0.2290709465742111
1988-01-21,0.2333128601312637
1988-01-22,0.2285406589508056
1988-01-25,0.2364948540925979
1988-01-26,0.2311918884515762
1988-01-27,0.2364948540925979
1988-01-28,0.2396761029958725
1988-01-29,0.2364948540925979
1988-02-01,0.2343737483024597
1988-02-02,0.2364948540925979
1988-02-03,0.2237681299448013
1988-02-04,0.2163450717926025
1988-02-05,0.2184658944606781
1988-02-08,0.2195264846086502
1988-02-09,0.2237681299448013
1988-02-10,0.2280106246471405
1988-02-11,0.2322523146867752
1988-02-12,0.2343737483024597
1988-02-16,0.2439184337854385
1988-02-17,0.2439184337854385
1988-02-18,0.2460392713546753
1988-02-19,0.2492207735776901
1988-02-22,0.2492207735776901
1988-02-23,0.252402126789093
1988-02-24,0.2539933919906616
1988-02-25,0.2465694993734359
1988-02-26,0.2470997720956802
1988-02-29,0.2518717348575592
1988-03-01,0.2502813339233398
1988-03-02,0.252402126789093
1988-03-03,0.2587652504444122
1988-03-04,0.2577049136161804
1988-03-07,0.2656587958335876
1988-03-08,0.2709611058235168
1988-03-09,0.2714912891387939
1988-03-10,0.2661890685558319
1988-03-11,0.2651285827159881
1988-03-14,0.2699005901813507
1988-03-15,0.2651285827159881
1988-03-16,0.274673193693161
1988-03-17,0.2709611058235168
1988-03-18,0.2470997720956802
1988-03-21,0.2492207735776901
1988-03-22,0.2555840015411377
1988-03-23,0.2502813339233398
1988-03-24,0.2396761029958725
1988-03-25,0.2380853295326233
1988-03-28,0.2412667572498321
1988-03-29,0.2396761029958725
1988-03-30,0.2322523146867752
1988-03-31,0.2396761029958725
1988-04-04,0.2343737483024597
1988-04-05,0.2375551909208297
1988-04-06,0.2465694993734359
1988-04-07,0.2428572922945022
1988-04-08,0.2460392713546753
1988-04-11,0.2439184337854385
1988-04-12,0.2364948540925979
1988-04-13,0.2417969107627868
1988-04-14,0.224829152226448
1988-04-15,0.230131521821022
1988-04-18,0.2322523146867752
1988-04-19,0.230131521821022
1988-04-20,0.2311918884515762
1988-04-21,0.2306617051362991
1988-04-22,0.2343737483024597
1988-04-25,0.2338436096906662
1988-04-26,0.2364948540925979
1988-04-27,0.2354342639446258
1988-04-28,0.2349040210247039
1988-04-29,0.2311918884515762
1988-05-02,0.2333128601312637
1988-05-03,0.2396761029958725
1988-05-04,0.2423272430896759
1988-05-05,0.2417969107627868
1988-05-06,0.2428572922945022
1988-05-09,0.2428572922945022
1988-05-10,0.2417969107627868
1988-05-11,0.2364948540925979
1988-05-12,0.2375551909208297
1988-05-13,0.2407364696264267
1988-05-16,0.2470997720956802
1988-05-17,0.2460392713546753
1988-05-18,0.2407364696264267
1988-05-19,0.2417969107627868
1988-05-20,0.2386156767606735
1988-05-23,0.2333128601312637
1988-05-24,0.2407364696264267
1988-05-25,0.2364948540925979
1988-05-26,0.2380853295326233
1988-05-27,0.2354342639446258
1988-05-31,0.2460392713546753
1988-06-01,0.2513416409492492
1988-06-02,0.2502813339233398
1988-06-03,0.252402126789093
1988-06-06,0.2577049136161804
1988-06-07,0.2587652504444122
1988-06-08,0.2630076110363006
1988-06-09,0.2619466781616211
1988-06-10,0.2640682458877563
1988-06-13,0.264598399400711
1988-06-14,0.2672495245933532
1988-06-15,0.2714912891387939
1988-06-16,0.269370436668396
1988-06-17,0.2672495245933532
1988-06-20,0.2661890685558319
1988-06-21,0.2714912891387939
1988-06-22,0.2842178642749786
1988-06-23,0.2799753844738006
1988-06-24,0.2767942547798157
1988-06-27,0.2714912891387939
1988-06-28,0.2789150178432464
1988-06-29,0.2789150178432464
1988-06-30,0.2842178642749786
1988-07-01,0.2884596884250641
1988-07-05,0.2953531146049499
1988-07-06,0.2916416227817535
1988-07-07,0.2916416227817535
1988-07-08,0.2905807197093963
1988-07-11,0.2831574380397796
1988-07-12,0.278384804725647
1988-07-13,0.2831574380397796
1988-07-14,0.2842178642749786
1988-07-15,0.2842178642749786
1988-07-18,0.2863386571407318
1988-07-19,0.2799753844738006
1988-07-20,0.2714912891387939
1988-07-21,0.2587652504444122
1988-07-22,0.2619466781616211
1988-07-25,0.256644457578659
1988-07-26,0.2460392713546753
1988-07-27,0.2444487661123275
1988-07-28,0.2470997720956802
1988-07-29,0.252402126789093
1988-08-01,0.2481602281332016
1988-08-02,0.2439184337854385
1988-08-03,0.2386156767606735
1988-08-04,0.2354342639446258
1988-08-05,0.2269500792026519
1988-08-08,0.2258897125720977
1988-08-09,0.2195264846086502
1988-08-10,0.214223563671112
1988-08-11,0.2195264846086502
1988-08-12,0.2205867320299148
1988-08-15,0.2152845710515976
1988-08-16,0.2227076739072799
1988-08-17,0.2227076739072799
1988-08-18,0.2237681299448013
1988-08-19,0.214223563671112
1988-08-22,0.2036184221506118
1988-08-23,0.2094515413045883
1988-08-24,0.2184658944606781
1988-08-25,0.2152845710515976
1988-08-26,0.2179356962442398
1988-08-29,0.2211169451475143
1988-08-30,0.2174054533243179
1988-08-31,0.2121026813983917
1988-09-01,0.2073307186365127
1988-09-02,0.2184658944606781
1988-09-06,0.2205867320299148
1988-09-07,0.2195264846086502
1988-09-08,0.2205867320299148
1988-09-09,0.2290709465742111
1988-09-12,0.2280106246471405
1988-09-13,0.2290709465742111
1988-09-14,0.2290709465742111
1988-09-15,0.2216472327709198
1988-09-16,0.2205867320299148
1988-09-19,0.2195264846086502
1988-09-20,0.2258897125720977
1988-09-21,0.2280106246471405
1988-09-22,0.2311918884515762
1988-09-23,0.2280106246471405
1988-09-26,0.2221775203943252
1988-09-27,0.2205867320299148
1988-09-28,0.224829152226448
1988-09-29,0.224829152226448
1988-09-30,0.2216472327709198
1988-10-03,0.2179356962442398
1988-10-04,0.2168753445148468
1988-10-05,0.2131630778312683
1988-10-06,0.2121026813983917
1988-10-07,0.2110421359539032
1988-10-10,0.2089213132858276
1988-10-11,0.2110421359539032
1988-10-12,0.2147544771432876
1988-10-13,0.2184658944606781
1988-10-14,0.2174054533243179
1988-10-17,0.2205867320299148
1988-10-18,0.2227076739072799
1988-10-19,0.2258897125720977
1988-10-20,0.2269500792026519
1988-10-21,0.224829152226448
1988-10-24,0.2205867320299148
1988-10-25,0.214223563671112
1988-10-26,0.2110421359539032
1988-10-27,0.2099817246198654
1988-10-28,0.2099817246198654
1988-10-31,0.2078609466552734
1988-11-01,0.2068003565073013
1988-11-02,0.2004371136426925
1988-11-03,0.2004371136426925
1988-11-04,0.1972557306289672
1988-11-07,0.1983162760734558
1988-11-08,0.2062700688838958
1988-11-09,0.2110421359539032
1988-11-10,0.2078609466552734
1988-11-11,0.2020278722047805
1988-11-14,0.2057398706674575
1988-11-15,0.1993767172098159
1988-11-16,0.1961953341960907
1988-11-17,0.195134237408638
1988-11-18,0.1977860480546951
1988-11-21,0.195134237408638
1988-11-22,0.195134237408638
1988-11-23,0.1988465189933776
1988-11-25,0.1967255026102066
1988-11-28,0.1993767172098159
1988-11-29,0.2014975547790527
1988-11-30,0.2004371136426925
1988-12-01,0.2078609466552734
1988-12-02,0.2110421359539032
1988-12-05,0.2099817246198654
1988-12-06,0.2110421359539032
1988-12-07,0.2089213132858276
1988-12-08,0.2078609466552734
1988-12-09,0.2078609466552734
1988-12-12,0.200967326760292
1988-12-13,0.2025579512119293
1988-12-14,0.2052096873521804
1988-12-15,0.2078609466552734
1988-12-16,0.2110421359539032
1988-12-19,0.2152845710515976
1988-12-20,0.2174054533243179
1988-12-21,0.2216472327709198
1988-12-22,0.2205867320299148
1988-12-23,0.2205867320299148
1988-12-27,0.2195264846086502
1988-12-28,0.2216472327709198
1988-12-29,0.2258897125720977
1988-12-30,0.2258897125720977
1989-01-03,0.2274803966283798
1989-01-04,0.230131521821022
1989-01-05,0.2264199703931808
1989-01-06,0.224829152226448
1989-01-09,0.2227076739072799
1989-01-10,0.2205867320299148
1989-01-11,0.2227076739072799
1989-01-12,0.2227076739072799
1989-01-13,0.224829152226448
1989-01-16,0.2253594696521759
1989-01-17,0.2184658944606781
1989-01-18,0.2184658944606781
1989-01-19,0.2269500792026519
1989-01-20,0.229601189494133
1989-01-23,0.224829152226448
1989-01-24,0.2237681299448013
1989-01-25,0.224829152226448
1989-01-26,0.230131521821022
1989-01-27,0.2349040210247039
1989-01-30,0.2481602281332016
1989-01-31,0.2529327869415283
1989-02-01,0.2513416409492492
1989-02-02,0.2582351863384247
1989-02-03,0.2587652504444122
1989-02-06,0.256644457578659
1989-02-07,0.2635379731655121
1989-02-08,0.2651285827159881
1989-02-09,0.2704308927059173
1989-02-10,0.2624774873256683
1989-02-13,0.2598257660865783
1989-02-14,0.2555840015411377
1989-02-15,0.2640682458877563
1989-02-16,0.2661890685558319
1989-02-17,0.2651285827159881
1989-02-21,0.2619466781616211
1989-02-22,0.2545235157012939
1989-02-23,0.2561141848564148
1989-02-24,0.2492207735776901
1989-02-27,0.2534630596637726
1989-02-28,0.252402126789093
1989-03-01,0.2513416409492492
1989-03-02,0.2577049136161804
1989-03-03,0.2619466781616211
1989-03-06,0.2630076110363006
1989-03-07,0.2269500792026519
1989-03-08,0.2227076739072799
1989-03-09,0.2195264846086502
1989-03-10,0.2195264846086502
1989-03-13,0.2237681299448013
1989-03-14,0.2237681299448013
1989-03-15,0.2131630778312683
1989-03-16,0.2174054533243179
1989-03-17,0.1972557306289672
1989-03-20,0.1972557306289672
1989-03-21,0.2115724682807922
1989-03-22,0.2078609466552734
1989-03-23,0.2131630778312683
1989-03-27,0.2110421359539032
1989-03-28,0.2110421359539032
1989-03-29,0.2099817246198654
1989-03-30,0.2115724682807922
1989-03-31,0.2115724682807922
1989-04-03,0.2131630778312683
1989-04-04,0.2121026813983917
1989-04-05,0.2136932611465454
1989-04-06,0.2174054533243179
1989-04-07,0.2174054533243179
1989-04-10,0.2179356962442398
1989-04-11,0.2179356962442398
1989-04-12,0.2041486799716949
1989-04-13,0.2068003565073013
1989-04-14,0.2152845710515976
1989-04-17,0.2184658944606781
1989-04-18,0.2258897125720977
1989-04-19,0.2327825874090194
1989-04-20,0.2375551909208297
1989-04-21,0.2343737483024597
1989-04-24,0.2338436096906662
1989-04-25,0.2322523146867752
1989-04-26,0.2290709465742111
1989-04-27,0.2322523146867752
1989-04-28,0.2370250225067138
1989-05-01,0.2317220866680145
1989-05-02,0.2290709465742111
1989-05-03,0.2290709465742111
1989-05-04,0.2227076739072799
1989-05-05,0.2205867320299148
1989-05-08,0.2184658944606781
1989-05-09,0.224829152226448
1989-05-10,0.2290709465742111
1989-05-11,0.2290709465742111
1989-05-12,0.230131521821022
1989-05-15,0.2322523146867752
1989-05-16,0.2386156767606735
1989-05-17,0.2433883100748062
1989-05-18,0.2470997720956802
1989-05-19,0.2470997720956802
1989-05-22,0.2513416409492492
1989-05-23,0.2402062714099884
1989-05-24,0.2439184337854385
1989-05-25,0.2439184337854385
1989-05-26,0.2497509568929672
1989-05-30,0.2502813339233398
1989-05-31,0.256644457578659
1989-06-01,0.2545235157012939
1989-06-02,0.2470997720956802
1989-06-05,0.2407364696264267
1989-06-06,0.2481602281332016
1989-06-07,0.2534630596637726
1989-06-08,0.2534630596637726
1989-06-09,0.2534630596637726
1989-06-12,0.2502813339233398
1989-06-13,0.2428572922945022
1989-06-14,0.2449789643287658
1989-06-15,0.2407364696264267
1989-06-16,0.2407364696264267
1989-06-19,0.2396761029958725
1989-06-20,0.2311918884515762
1989-06-21,0.2333128601312637
1989-06-22,0.2354342639446258
1989-06-23,0.2349040210247039
1989-06-26,0.2322523146867752
1989-06-27,0.2285406589508056
1989-06-28,0.2237681299448013
1989-06-29,0.2205867320299148
1989-06-30,0.224829152226448
1989-07-03,0.2290709465742111
1989-07-05,0.2343737483024597
1989-07-06,0.2237681299448013
1989-07-07,0.2269500792026519
1989-07-10,0.2327825874090194
1989-07-11,0.2269500792026519
1989-07-12,0.2258897125720977
1989-07-13,0.224829152226448
1989-07-14,0.2237681299448013
1989-07-17,0.2258897125720977
1989-07-18,0.2269500792026519
1989-07-19,0.229601189494133
1989-07-20,0.2269500792026519
1989-07-21,0.2343737483024597
1989-07-24,0.2343737483024597
1989-07-25,0.2205867320299148
1989-07-26,0.2237681299448013
1989-07-27,0.2280106246471405
1989-07-28,0.230131521821022
1989-07-31,0.2322523146867752
1989-08-01,0.230131521821022
1989-08-02,0.230131521821022
1989-08-03,0.2333128601312637
1989-08-04,0.2417969107627868
1989-08-07,0.2449789643287658
1989-08-08,0.2502813339233398
1989-08-09,0.2492207735776901
1989-08-10,0.2481602281332016
1989-08-11,0.2449789643287658
1989-08-14,0.2417969107627868
1989-08-15,0.2439184337854385
1989-08-16,0.2370250225067138
1989-08-17,0.2396761029958725
1989-08-18,0.2439184337854385
1989-08-21,0.2380853295326233
1989-08-22,0.2476300597190857
1989-08-23,0.2513416409492492
1989-08-24,0.2502813339233398
1989-08-25,0.2497509568929672
1989-08-28,0.2508113384246826
1989-08-29,0.2481602281332016
1989-08-30,0.2513416409492492
1989-08-31,0.2492207735776901
1989-09-01,0.2539933919906616
1989-09-05,0.2545235157012939
1989-09-06,0.2513416409492492
1989-09-07,0.2470997720956802
1989-09-08,0.2502813339233398
1989-09-11,0.2518717348575592
1989-09-12,0.2555840015411377
1989-09-13,0.2640682458877563
1989-09-14,0.2704308927059173
